	Step ID	Problem Hierarchy	Problem Name	Max Problem View	Step Name	Avg Incorrects	Avg Hints	Avg Corrects	% First Attempt Incorrects	% First Attempt Hints	% First Attempt Corrects	Avg Step Duration (sec)	Avg Correct Step Duration (sec)	Avg Error Step Duration (sec)	Total Students	Total Opportunities	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)	KC (Moon)
92	ad23e67d63d2a0988eb0fe70f6368f77	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p01_activity06	6.0	u01_m01_p01_activity_i1 UpdateRadioButton	0.3333	0.0333	0.8667	26.6667	3.3333	70.0	50.517	60.762	23.625	25	30	academic integrity policies	University Policies	record maintenance duration	academic integrity				
93	06a3e4d04d34e6436318fd3f0462f259	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p01_activity07	5.0	u01_m01_p01_activity_i1 UpdateRadioButton	0.037	0.037	1.0	3.7037	0.0	96.2963	23.63	23.923	16.0	26	27	Role of Bystander	academic integrity policies	academic integrity					
94	fdf836966a22cec998dd81d58faa90b0	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p01_activity08	5.0	q1_A UpdateShortAnswer	0.0	0.08	0.96	0.0	8.0	92.0	57.25	58.045	48.5	25	25	Role of Bystander	employer hiring process						
95	ecef388b3e56c3b16a61e2b68d00ed75	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity01	6.0	q1_i1 UpdateRadioButton	0.0357	0.0	0.9643	3.5714	0.0	96.4286	68.407	64.269	176.0	27	28	academic integrity policies	University Policies						
96	159eab2f2bc09f43192327d933ef8239	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity02	5.0	q1_i1 UpdateRadioButton	0.0345	0.0	0.9655	3.4483	0.0	96.5517	34.0	32.821	67.0	28	29	academic integrity policies	University Policies						
97	4451ac42c584148ef2791e88bc1fe4a3	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity03	9.0	q1_i1 UpdateRadioButton	0.4167	0.1111	0.9167	30.5556	2.7778	66.6667	32.583	32.75	32.25	28	36	record maintenance duration							
98	7346c0cb1069e01f9d2eec4091304a58	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity03	10.0	q2_i1 UpdateRadioButton	0.5	0.0313	0.7813	50.0	0.0	50.0	10.719	13.125	8.312	22	32	multiple choice selection	reading comprehension 2	record maintenance duration					
99	a70f28cc761cf813275e5271aa8890ac	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity03	12.0	q3_i1 UpdateRadioButton	0.3793	0.0	0.7586	34.4828	0.0	65.5172	9.241	7.579	12.4	22	29	employer hiring process							
100	4f86918f48a96f57d1951fd034505bc8	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity04	5.0	q1_i1 UpdateRadioButton	0.0741	0.037	0.963	7.4074	3.7037	88.8889	36.111	37.0	29.0	26	27	course-specific policies	academic integrity policies	University Policies	record maintenance duration				
101	08117cd8aea4dfbc637bde0866be8b40	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity05	6.0	q1_i1 UpdateRadioButton	0.8333	0.0476	0.6667	71.4286	4.7619	23.8095	25.833	12.2	30.094	28	42	academic integrity policies	record maintenance duration						
102	bbbfdf3896591ecfaa96301817b36060	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity06	6.0	q1_i1 UpdateRadioButton	0.1852	0.037	0.963	14.8148	3.7037	81.4815	31.0	34.364	16.2	26	27	Role of Bystander	academic integrity policies	University Policies					
103	d3dc8e4f863ad82c3bcbd7942cfa4659	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity07	6.0	q1_i1 UpdateRadioButton	0.4444	0.0833	0.7222	38.8889	5.5556	55.5556	14.361	10.55	19.125	26	36	academic integrity policies	record maintenance duration						
104	ab44d0b85ce75424b962a94abb7a3d6e	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p02_activity08	6.0	q1_i1 UpdateRadioButton	0.4412	0.0294	0.8235	35.2941	0.0	64.7059	23.765	29.045	14.083	27	34	Role of Bystander	academic integrity policies	University Policies	record maintenance duration				
105	e65f8d4eeda7d91bc007e0d0bad6cad8	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity00	7.0	q1_A UpdateShortAnswer	0.0	0.0	1.0	0.0	0.0	100.0	92.714	92.714		21	22	Types of medications	employer hiring process	Time management skills	Logical Reasoning	academic integrity			
106	f0ea1731948fe3193ffb227a35409c83	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity01	7.0	q1_i1 UpdateRadioButton	0.5926	0.037	0.8148	33.3333	3.7037	62.963	37.963	42.824	29.7	22	27	Time management skills	Identifying peak periods						
107	f8d6d3103c7ad18964c3c0bd6a8eb091	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity02	6.0	q1_i1 UpdateCheckbox	0.1364	0.0455	1.0	13.6364	4.5455	81.8182	13.636	14.833	8.25	22	22	Time management skills	Identifying peak periods	course load management					
108	274c17cd29352cd7bfac02c3d9e86427	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity03	6.0	q1_i1 UpdateRadioButton	0.3077	0.0	0.8462	30.7692	0.0	69.2308	12.385	10.222	17.25	22	26	Time management skills	deadlines adherence						
109	796c062e946132157b6540080a6b5bed	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity04	7.0	q1_i1 UpdateRadioButton	0.3043	0.0	0.9565	21.7391	0.0	78.2609	11.217	12.444	6.8	22	23	skill development	course load management						
110	7295604710dcd3e9220b486c46b29400	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity05	7.0	q1_i1 UpdateCheckbox	0.0	0.0476	1.0	0.0	4.7619	95.2381	15.952	16.45	6.0	21	21	Time management skills	deadlines adherence	course load management					
111	fc2123f0732035caf09bed261a0d284d	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity06	6.0	q1_A UpdateShortAnswer	0.0	0.0	1.05	0.0	0.0	100.0	66.1	66.1		20	20	Role of Bystander	academic integrity policies	deadlines adherence	academic integrity				
112	a12e215f0f0672e560c1558ea8a14251	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity07	7.0	q1_i1 UpdateRadioButton	0.1739	0.0	0.913	17.3913	0.0	82.6087	44.783	42.211	57.0	22	23	course-specific policies	academic integrity policies						
113	be81c753a587a74305ea8b06f64600cc	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity07	7.0	q2_i1 UpdateRadioButton	0.1364	0.0	0.9545	13.6364	0.0	86.3636	14.136	15.421	6.0	21	22	course-specific policies	academic integrity policies						
114	cb8365f0e40e936a2970f4bd36447d6a	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity07	8.0	q3_i1 UpdateRadioButton	0.1739	0.0	0.8696	17.3913	0.0	82.6087	8.522	8.105	10.5	20	23	course-specific policies	academic integrity policies						
115	ceed7fe7c14e0c2ebf460a0afdd074b3	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity09	7.0	q1_i1 UpdateRadioButton	0.4688	0.0	0.6875	46.875	0.0	53.125	14.839	13.562	16.2	23	32	course-specific policies	academic integrity policies						
116	b00be534476b10c8847abf448f890c10	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity10	6.0	q1_i1 UpdateRadioButton	0.2609	0.0	0.9565	21.7391	0.0	78.2609	14.913	16.333	9.8	22	23	course-specific policies							
117	dbae8d2d213a7649dab0225d570b8605	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity11	7.0	q1_i1 UpdateRadioButton	0.4667	0.0333	0.7333	46.6667	3.3333	50.0	11.767	9.267	14.267	22	30	course-specific policies	academic integrity policies	academic integrity					
118	2a6a2618791e3be92ce44eb0a92e31f7	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity13	7.0	q1_i1 UpdateRadioButton	0.3103	0.069	0.7931	31.0345	6.8966	62.069	9.276	9.0	9.727	22	29	academic integrity policies	multiple choice selection						
119	0330a9db896316d405d251dab9b97dd1	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity13	7.0	q2_i1 UpdateRadioButton	0.1304	0.0	0.9565	13.0435	0.0	86.9565	6.739	6.5	8.333	22	23	academic integrity	academic integrity policies	University Policies	record maintenance duration				
120	5c22c1fe24d23090a73c53c3bdb3ac29	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity14	7.0	q1_i1 UpdateRadioButton	0.7273	0.0	0.6364	69.697	0.0	30.303	14.636	13.6	15.087	21	33	course-specific policies	academic integrity policies						
121	badc8adb16a9e880a114b9415978a2e2	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity15	7.0	q1_i1 UpdateRadioButton	0.28	0.0	0.88	24.0	0.0	76.0	15.84	15.632	16.5	22	25	academic integrity policies	employer hiring process	skill development					
122	46cfcbc3a032725ce444e8e0426c1965	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity16	7.0	q1_i1 UpdateRadioButton	0.0909	0.0	1.0	9.0909	0.0	90.9091	17.364	18.85	2.5	22	22	course-specific policies	Role of Bystander	academic integrity					
123	a1d9e2a3c1497c8874b38f07b22a425b	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity17	6.0	q2_i1 UpdateRadioButton	0.0833	0.0	0.9167	8.3333	0.0	91.6667	45.833	39.091	120.0	22	24	Time management skills	course load management	academic integrity					
124	d132b516a6fb8b06092a73d768c255d0	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity18	6.0	q1_i1 UpdateRadioButton	0.7083	0.0	0.875	50.0	0.0	50.0	23.042	23.583	22.5	21	24	course load management							
125	6661a305b9343962d21d83c536b3d477	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity19	7.0	q2_i1 UpdateRadioButton	0.3846	0.0	0.8462	30.7692	0.0	69.2308	27.038	31.167	17.75	23	26	course-specific policies	Security flaw identification						
126	f97c4ce9cd5f4c205d3944975c9128cf	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity19	8.0	q3_i1 UpdateRadioButton	0.2222	0.0	0.7778	22.2222	0.0	77.7778	14.704	10.714	28.667	22	27	deadlines adherence	course load management						
127	e6678989ad4e0ba51eb01d18965a8a57	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity19	8.0	q4_i1 UpdateRadioButton	0.125	0.0	0.9167	12.5	0.0	87.5	40.217	44.0	15.0	21	24	course-specific policies	Time management skills	Error Handling	deadlines adherence				
128	a21e9cd956499600dc5a5e26ae650816	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity19	9.0	q5_i1 UpdateRadioButton	0.1905	0.0	0.9524	19.0476	0.0	80.9524	13.35	14.765	5.333	20	21	course-specific policies							
129	e0679bdd7353780f3b3a1d5aa9431a80	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_activity20	7.0	q2_i1 UpdateRadioButton	0.2759	0.0	0.8276	27.5862	0.0	72.4138	16.586	17.571	14.0	23	29	Types of medications	academic integrity policies	record maintenance duration					
130	b58089299217fc14330f802c43859e65	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_videoactivity01	8.0	q1_i1 UpdateRadioButton	0.1667	0.0	0.9583	16.6667	0.0	83.3333	153.636	182.389	24.25	21	24	Multiple choice selection	Error Handling	Multiple Choice Strategy 1					
131	94325e6b1506c2ba355add0219ce2092	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_videoactivity01	9.0	q2_i1 UpdateRadioButton	0.9444	0.0278	0.5556	66.6667	0.0	33.3333	22.583	6.583	30.583	20	36	reading comprehension 1							
132	fdcc685a4258ff3d78232d51f7f075d9	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_videoactivity01	11.0	q3_i1 UpdateRadioButton	0.5	0.0	0.875	29.1667	0.0	70.8333	14.417	12.235	19.714	20	24	observational learning	employer hiring process	skill development	Multiple Choice Strategy 1				
133	d5b1ee867a077ff522567603ad20f8bb	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_m01_p03_videoactivity01	12.0	q4_i1 UpdateRadioButton	0.05	0.0	1.0	5.0	0.0	95.0	8.4	8.737	2.0	20	20	Multiple choice selection	University Policies	Error Handling	academic integrity				
134	8babb88ad756e67ac4c3798ca258ff73	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q10_i1 UpdateRadioButton	0.0714	0.0	0.9286	7.1429	0.0	92.8571	14.708	15.65	3.583	42	154	University Policies	course load management	skill development	academic integrity				
135	52eaf630404caa4bcddc508d7f66b785	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q11_i1 UpdateRadioButton	0.0844	0.0	0.9156	8.4416	0.0	91.5584	14.708	15.721	4.734	42	154	University Policies	academic integrity						
136	122f37a9075ba6a5cff85d2d9f3e55b3	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q12_i1 UpdateRadioButton	0.0974	0.0	0.9026	9.7403	0.0	90.2597	14.708	15.564	7.521	42	154	course load management							
137	61864c6ba0e322fd640a0d2460f15814	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q13_i1 UpdateRadioButton	0.7597	0.0	0.2403	75.974	0.0	24.026	14.708	13.744	14.992	42	154	academic integrity policies	record maintenance duration						
138	3b9985ee2a6cc27124f0f07aa839491a	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q14_i1 UpdateCheckbox	0.1818	0.0	0.8182	18.1818	0.0	81.8182	14.708	15.383	11.725	42	154	Role of Bystander	University Policies	employer hiring process					
139	afa9941edd770298f372a20c0b14443b	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q15_i1 UpdateRadioButton	0.1104	0.0	0.8896	11.039	0.0	88.961	14.708	15.457	8.859	42	154	Role of Bystander	academic integrity						
140	2a1efc8eb5ef1003b0bef5b4e9474026	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q1_ans1 UpdateRadioButton	0.0909	0.0	0.9091	9.0909	0.0	90.9091	14.708	15.381	8.083	42	154	academic integrity policies	record maintenance duration						
141	f44ff1c3d42583697c059d07e7b9223d	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q2_ans1 UpdateRadioButton	0.4286	0.0	0.5714	42.8571	0.0	57.1429	14.708	12.623	17.366	42	154	academic integrity policies	multiple choice selection	record maintenance duration					
142	6b20b02311f8cc38f7ef15a2d6e45a8b	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q3_ans1 UpdateRadioButton	0.0974	0.0	0.9026	9.7403	0.0	90.2597	14.708	15.176	10.783	42	154	Role of Bystander	Time management skills	skill development	academic integrity				
143	d1da7c07939339d67e22402114e9d54a	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q4_ans1 UpdateRadioButton	0.0584	0.0	0.9416	5.8442	0.0	94.1558	14.708	15.46	3.682	42	154	course-specific policies	academic integrity policies						
144	f61653941803129398b2a73f220b5f32	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q5_ans1 UpdateRadioButton	0.0649	0.0	0.9351	6.4935	0.0	93.5065	14.708	15.375	3.633	42	154	course-specific policies	academic integrity policies	academic integrity					
145	a2f30d03d812e68e9035b438612eb35c	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q6_ans1 UpdateRadioButton	0.0714	0.0	0.9286	7.1429	0.0	92.8571	14.708	15.614	4.007	42	154	course-specific policies	academic integrity						
146	19fa4709aee732458c7e9223a599724c	(sequence) Introduction to Programming with Python, (unit) Academic Integrity, (module) Overview, Policy and Prevention	u01_quiz	13.0	q7_ans1 UpdateRadioButton	0.0779	0.0	0.9221	7.7922	0.0	92.2078	14.708	15.663	4.451	42	154	Role of Bystander	academic integrity policies	University Policies					
